DES_SUBGER,DES_REGION,COD_SUC,MAYORISTA,PRODUCTO,CODACTIVOR3,BARRA,DESCGRUPO,SUBGRUPOPROD,DESCMARCAACT,CAPACIDAD,SERIE,SERIEANT,IZQ,FECHAALTA,ANIOALTA,DESCMARCA,DESCSITUACION,CLIENTEESTADO
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017526,0010075507,Frios,Visifroster,Fogel,12,080611098,F9-280-CF-PVP-V1,F9-,19/08/2008,2008,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017491,0010075119,Frios,Visifroster,Fogel,12,080611091,F9-280-CF-PVP-V1,F9-,25/07/2008,2008,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016931,0010063991,Frios,Visifroster,Fogel,12,070214070,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016845,0010063836,Frios,Visifroster,Fogel,12,070213860,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400170694,0010103999,Frios,Visifroster,Fogel,12,120820445,F13-F-280-CF-PVP-LED,F13,23/11/2012,2012,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018612,0010083436,Frios,Visifroster,Fogel,12,090311069,F10-280-CF-PVP-V1,F10,8/05/2009,2009,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017035,0010065201,Frios,Visifroster,Fogel,12,070215833,280 CF PVPV1,280,13/04/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016681,0010060902,Frios,Visifroster,Fogel,12,060912239,280 CF PVPV1,280,31/10/2006,2006,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016619,0010058938,Frios,Visifroster,Fogel,12,060910874,280 CF PVPV1,280,9/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016953,0010064024,Frios,Visifroster,Fogel,12,070214149,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018802,0010085679,Frios,Visifroster,Fogel,12,090912031,F10-280 CF-PVP-V1,F10,2/11/2009,2009,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018540,0010083215,Frios,Visifroster,Fogel,12,090311257,F10-280-CF-PVP-V1,F10,27/04/2009,2009,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017612,0010076400,Frios,Visifroster,Fogel,12,080612803,F9-280-CF-PVP-V1,F9-,8/09/2008,2008,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018851,0010086173,Frios,Visifroster,Fogel,12,090912922,F10-280 CF-PVP-V1,F10,2/11/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018847,0010086170,Frios,Visifroster,Fogel,12,090912915,F10-280 CF-PVP-V1,F10,2/11/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018839,0010085835,Frios,Visifroster,Fogel,12,090912107,F10-280 CF-PVP-V1,F10,3/11/2009,2009,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018484,0010081927,Frios,Visifroster,Fogel,12,081111834,F9-280-CF-PVP-V1,F9-,2/01/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017664,0010076721,Frios,Visifroster,Fogel,12,080612787,F9-280-CF-PVP-V1,F9-,25/07/2008,2008,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017300,0010070530,Frios,Visifroster,Fogel,12,071111536,F8280CFPVPV1,F82,21/12/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017036,0010065202,Frios,Visifroster,Fogel,12,070215983,280 CF PVPV1,280,13/04/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016932,0010064002,Frios,Visifroster,Fogel,12,070214058,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016880,0010063909,Frios,Visifroster,Fogel,12,070214171,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016872,0010063901,Frios,Visifroster,Fogel,12,070213823,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016597,0010058685,Frios,Visifroster,Fogel,12,060911105,280 CF PVPV1,280,2/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018846,0010086155,Frios,Visifroster,Fogel,12,090912931,F10-280 CF-PVP-V1,F10,2/11/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018794,0010085619,Frios,Visifroster,Fogel,12,090911787,F10-280 CF-PVP-V1,F10,2/11/2009,2009,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018571,0010083296,Frios,Visifroster,Fogel,12,090311100,F10-280-CF-PVP-V1,F10,27/04/2009,2009,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017000,0010064088,Frios,Visifroster,Fogel,12,070214260,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018654,0010084192,Frios,Visifroster,Fogel,12,090410123,F10-280-CF-PVP-V1,F10,28/05/2009,2009,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018569,0010083294,Frios,Visifroster,Fogel,12,090311101,F10-280-CF-PVP-V1,F10,27/04/2009,2009,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018566,0010083291,Frios,Visifroster,Fogel,12,090311092,F10-280-CF-PVP-V1,F10,27/04/2009,2009,Cristal,Prestado,Inactivo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018565,0010083290,Frios,Visifroster,Fogel,12,090311123,F10-280-CF-PVP-V1,F10,27/04/2009,2009,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018562,0010083287,Frios,Visifroster,Fogel,12,090310984,F10-280-CF-PVP-V1,F10,27/04/2009,2009,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018476,0010081371,Frios,Visifroster,Fogel,12,081111404,F9-280-CF-PVP-V1,F9-,25/07/2008,2008,Cusqueña,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016896,0010063925,Frios,Visifroster,Fogel,12,070214181,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016292,0010058692,Frios,Visifroster,Fogel,12,060910990,280 CF PVPV1,280,2/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018558,0010083265,Frios,Visifroster,Fogel,12,090311124,F10-280-CF-PVP-V1,F10,27/04/2009,2009,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017190,0010067685,Frios,Visifroster,Fogel,12,070914425,F8280CFPVPV1,F82,30/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018620,0010083640,Frios,Visifroster,Fogel,12,090410057,F10-280-CF-PVP-V1,F10,12/05/2009,2009,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018557,0010083264,Frios,Visifroster,Fogel,12,090311016,F10-280-CF-PVP-V1,F10,27/04/2009,2009,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018964,0010083261,Frios,Visifroster,Fogel,12,090311250,F10-280-CF-PVP-V1,F10,27/04/2009,2009,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018489,0010081942,Frios,Visifroster,Fogel,12,081111856,F9-280-CF-PVP-V1,F9-,2/01/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018488,0010081940,Frios,Visifroster,Fogel,12,081111835,F9-280-CF-PVP-V1,F9-,2/01/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016966,0010064037,Frios,Visifroster,Fogel,12,070214046,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017183,0010067679,Frios,Visifroster,Fogel,12,070914431,F8280CFPVPV1,F82,30/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016876,0010063905,Frios,Visifroster,Fogel,12,070214120,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016866,0010063895,Frios,Visifroster,Fogel,12,070214192,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017055,0010065358,Frios,Visifroster,Fogel,12,070215816,280 CF PVPV1,280,16/04/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016905,0010063935,Frios,Visifroster,Fogel,12,070213812,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016483,0010060761,Frios,Visifroster,Fogel,12,060912105,280 CF PVPV1,280,31/10/2006,2006,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017660,0010076711,Frios,Visifroster,Fogel,12,080612709,F9-280-CF-PVP-V1,F9-,25/07/2008,2008,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400050524,0010063986,Frios,Visifroster,Fogel,12,070214081,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016603,0010058891,Frios,Visifroster,Fogel,12,060911260,280 CF PVPV1,280,9/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400170652,0010104034,Frios,Visifroster,Fogel,12,120820480,F13-F-280-CF-PVP-LED,F13,23/11/2012,2012,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400170645,0010104013,Frios,Visifroster,Fogel,12,120820459,F13-F-280-CF-PVP-LED,F13,23/11/2012,2012,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018653,0010084191,Frios,Visifroster,Fogel,12,090410138,F10-280-CF-PVP-V1,F10,28/05/2009,2009,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017556,0010076210,Frios,Visifroster,Fogel,12,080710844,F9-280-CF-PVP-V1,F9-,25/07/2008,2008,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017007,0010064095,Frios,Visifroster,Fogel,12,070214253,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016887,0010063916,Frios,Visifroster,Fogel,12,070213935,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018657,0010084200,Frios,Visifroster,Fogel,12,090410024,F10-280-CF-PVP-V1,F10,28/05/2009,2009,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018541,0010083216,Frios,Visifroster,Fogel,12,090311173,F10-280-CF-PVP-V1,F10,27/04/2009,2009,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017031,0010065196,Frios,Visifroster,Fogel,12,070215998,280 CF PVPV1,280,13/04/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016613,0010058925,Frios,Visifroster,Fogel,12,060910869,280 CF PVPV1,280,9/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016600,0010058867,Frios,Visifroster,Fogel,12,060911248,280 CF PVPV1,280,9/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017011,0010064274,Frios,Visifroster,Fogel,12,070213502,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016871,0010063900,Frios,Visifroster,Fogel,12,070214182,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016835,0010063790,Frios,Visifroster,Fogel,12,070213912,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016606,0010058902,Frios,Visifroster,Fogel,12,060910997,280 CF PVPV1,280,9/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018792,0010085616,Frios,Visifroster,Fogel,12,090911768,F10-280 CF-PVP-V1,F10,2/11/2009,2009,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017679,0010076798,Frios,Visifroster,Fogel,12,080811254,F9-280-CF-PVP-V1,F9-,8/09/2008,2008,Cusqueña,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017593,0010076392,Frios,Visifroster,Fogel,12,080612746,F9-280-CF-PVP-V1,F9-,8/09/2008,2008,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017506,0010075230,Frios,Visifroster,Fogel,12,080611111,F9-280-CF-PVP-V1,F9-,25/07/2008,2008,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017005,0010064093,Frios,Visifroster,Fogel,12,070214239,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016994,0010064082,Frios,Visifroster,Fogel,12,070214224,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016942,0010064012,Frios,Visifroster,Fogel,12,070214141,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016867,0010063896,Frios,Visifroster,Fogel,12,070214176,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016628,0010060795,Frios,Visifroster,Fogel,12,060912148,280 CF PVPV1,280,31/10/2006,2006,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016055,0010058096,Frios,Visifroster,Fogel,12,060910702,280 CF PVPV1,280,2/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018491,0010081961,Frios,Visifroster,Fogel,12,081111866,F9-280-CF-PVP-V1,F9-,2/01/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017554,0010076201,Frios,Visifroster,Fogel,12,080710833,F9-280-CF-PVP-V1,F9-,25/07/2008,2008,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017040,0010065209,Frios,Visifroster,Fogel,12,070216066,280 CF PVPV1,280,13/04/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016611,0010058920,Frios,Visifroster,Fogel,12,060910900,280 CF PVPV1,280,9/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016973,0010064044,Frios,Visifroster,Fogel,12,070214047,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016963,0010064034,Frios,Visifroster,Fogel,12,070214061,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016858,0010063887,Frios,Visifroster,Fogel,12,070214216,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018798,0010085623,Frios,Visifroster,Fogel,12,090911748,F10-280 CF-PVP-V1,F10,2/11/2009,2009,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017223,0010067714,Frios,Visifroster,Fogel,12,070914393,F8280CFPVPV1,F82,30/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016988,0010064076,Frios,Visifroster,Fogel,12,070214238,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016940,0010064010,Frios,Visifroster,Fogel,12,070214125,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400018619,0010083639,Frios,Visifroster,Fogel,12,090410017,F10-280-CF-PVP-V1,F10,12/05/2009,2009,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017707,0010076641,Frios,Visifroster,Fogel,12,080713843,F9-280-CF-PVP-V1,F9-,25/07/2008,2008,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400017185,0010067681,Frios,Visifroster,Fogel,12,070914434,F8280CFPVPV1,F82,30/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016984,0010064069,Frios,Visifroster,Fogel,12,070214121,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016960,0010064031,Frios,Visifroster,Fogel,12,070213991,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016892,0010063921,Frios,Visifroster,Fogel,12,070214150,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CMA,0017492 San Ignacio Huancayo - Huancayo,006494 VisiFroster 19p 1 Pta,000000000400016865,0010063894,Frios,Visifroster,Fogel,12,070214184,280 CF PVPV1,280,17/03/2007,2007,Cristal,Prestado,Activo
